TDP_W,V_air_ms,k_tim_WmK,R_total_CW,T_junction_C
30.0,11.18421052631579,3.8947368421052633,0.28179815491331206,33.45394464739936
30.0,11.18421052631579,4.473684210526316,0.28039170644804007,33.411751193441205
30.0,11.18421052631579,5.052631578947368,0.2793075690893929,33.379227072681786
30.0,11.18421052631579,5.631578947368421,0.2784463384773835,33.3533901543215
30.0,11.18421052631579,6.210526315789474,0.27774567628456226,33.332370288536865
30.0,11.18421052631579,6.7894736842105265,0.27716450686881133,33.31493520606434
30.0,11.18421052631579,7.368421052631579,0.27667466407553554,33.300239922266066
30.0,11.18421052631579,7.947368421052632,0.2762561891064456,33.287685673193366
30.0,11.18421052631579,8.526315789473685,0.27589454407142966,33.27683632214289
30.0,11.18421052631579,9.105263157894736,0.2755788885784388,33.267366657353165
30.0,11.18421052631579,9.68421052631579,0.2753009745030882,33.25902923509265
30.0,11.18421052631579,10.263157894736842,0.27505441483623866,33.25163244508716
30.0,11.18421052631579,10.842105263157896,0.2748341867842954,33.24502560352886
30.0,11.18421052631579,11.421052631578949,0.2746362860002911,33.23908858000873
30.0,11.18421052631579,12.0,0.2744574809059714,33.23372442717914
30.0,11.947368421052632,1.0,0.3117145774066843,34.351437322200525
30.0,11.947368421052632,1.5789473684210527,0.2961942952197354,33.88582885659206
30.0,11.947368421052632,2.1578947368421053,0.28900196932822253,33.67005907984667
30.0,11.947368421052632,2.736842105263158,0.2848525505446574,33.54557651633972
30.0,11.947368421052632,3.3157894736842106,0.28215213514582926,33.464564054374875
30.0,11.947368421052632,3.8947368421052633,0.2802545459466528,33.40763637839959
30.0,11.947368421052632,4.473684210526316,0.2788480974813808,33.365442924441425
30.0,11.947368421052632,5.052631578947368,0.27776396012273363,33.332918803682006
30.0,11.947368421052632,5.631578947368421,0.2769027295107242,33.30708188532172
30.0,11.947368421052632,6.210526315789474,0.276202067317903,33.28606201953709
30.0,11.947368421052632,6.7894736842105265,0.27562089790215205,33.26862693706456
30.0,11.947368421052632,7.368421052631579,0.27513105510887625,33.253931653266285
30.0,11.947368421052632,7.947368421052632,0.27471258013978633,33.24137740419359
30.0,11.947368421052632,8.526315789473685,0.2743509351047704,33.23052805314311
30.0,11.947368421052632,9.105263157894736,0.27403527961177954,33.221058388353384
30.0,11.947368421052632,9.68421052631579,0.27375736553642893,33.21272096609287
30.0,11.947368421052632,10.263157894736842,0.2735108058695794,33.20532417608738
30.0,11.947368421052632,10.842105263157896,0.2732905778176361,33.198717334529086
30.0,11.947368421052632,11.421052631578949,0.2730926770336318,33.19278031100895
30.0,11.947368421052632,12.0,0.2729138719393121,33.18741615817936
30.0,12.710526315789474,1.0,0.3102971301599926,34.30891390479978
30.0,12.710526315789474,1.5789473684210527,0.29477684797304377,33.84330543919131
30.0,12.710526315789474,2.1578947368421053,0.2875845220815309,33.62753566244593
30.0,12.710526315789474,2.736842105263158,0.2834351032979658,33.50305309893898
30.0,12.710526315789474,3.3157894736842106,0.2807346878991377,33.42204063697413
30.0,12.710526315789474,3.8947368421052633,0.2788370986999612,33.365112960998836
30.0,12.710526315789474,4.473684210526316,0.27743065023468916,33.32291950704067
30.0,12.710526315789474,5.052631578947368,0.276346512876042,33.29039538628126
30.0,12.710526315789474,5.631578947368421,0.27548528226403257,33.26455846792098
30.0,12.710526315789474,6.210526315789474,0.27478462007121135,33.24353860213634
30.0,12.710526315789474,6.7894736842105265,0.2742034506554604,33.22610351966381
30.0,12.710526315789474,7.368421052631579,0.2737136078621846,33.21140823586554
30.0,12.710526315789474,7.947368421052632,0.2732951328930947,33.19885398679284
30.0,12.710526315789474,8.526315789473685,0.27293348785807875,33.18800463574236
30.0,12.710526315789474,9.105263157894736,0.2726178323650879,33.17853497095264
30.0,12.710526315789474,9.68421052631579,0.2723399182897373,33.170197548692116
30.0,12.710526315789474,10.263157894736842,0.27209335862288775,33.16280075868663
30.0,12.710526315789474,10.842105263157896,0.27187313057094453,33.156193917128334
30.0,12.710526315789474,11.421052631578949,0.2716752297869402,33.15025689360821
30.0,12.710526315789474,12.0,0.2714964246926205,33.144892740778616
30.0,13.473684210526317,1.0,0.30898883877114225,34.26966516313426
30.0,13.473684210526317,1.5789473684210527,0.2934685565841934,33.8040566975258
30.0,13.473684210526317,2.1578947368421053,0.2862762306926805,33.58828692078042
